site_name,datetime,frequency,network,latitude,longitude,temperature,humidity,pm2_5_calibrated_value,pm10_calibrated_value,site_id,device_name
"Mountains of the Moon University, Fort Portal",2026-06-01 20:00:00Z,hourly,airqo,0.68736,30.24734,0,0,25.23,47.49,,aq_g535
"Mountains of the Moon University, Fort Portal",2026-06-01 21:00:00Z,hourly,airqo,0.68736,30.24734,0,0,20.78,36.42,,aq_g535
"Mountains of the Moon University, Fort Portal",2026-06-01 22:00:00Z,hourly,airqo,0.68736,30.24734,0,0,17.36,24.4,,aq_g535
"Mountains of the Moon University, Fort Portal",2026-06-01 23:00:00Z,hourly,airqo,0.68736,30.24734,0,0,16.76,22.22,,aq_g535
"Mountains of the Moon University, Fort Portal",2026-06-02 00:00:00Z,hourly,airqo,0.68736,30.24734,0,0,13.8,13.26,,aq_g535
"Mountains of the Moon University, Fort Portal",2026-06-02 01:00:00Z,hourly,airqo,0.68736,30.24734,0,0,12.77,11.06,,aq_g535
"Mountains of the Moon University, Fort Portal",2026-06-02 02:00:00Z,hourly,airqo,0.68736,30.24734,0,0,12.86,10.14,,aq_g535
"Mountains of the Moon University, Fort Portal",2026-06-02 03:00:00Z,hourly,airqo,0.68736,30.24734,0,0,16.96,20.37,,aq_g535
"Mountains of the Moon University, Fort Portal",2026-06-02 04:00:00Z,hourly,airqo,0.68736,30.24734,0,0,16.08,28.32,,aq_g535
"Mountains of the Moon University, Fort Portal",2026-06-02 05:00:00Z,hourly,airqo,0.68736,30.24734,0,0,16.7,28.29,,aq_g535
"Mountains of the Moon University, Fort Portal",2026-06-02 06:00:00Z,hourly,airqo,0.68736,30.24734,0,0,16.83,29.79,,aq_g535
"Mountains of the Moon University, Fort Portal",2026-06-02 07:00:00Z,hourly,airqo,0.68736,30.24734,0,0,14.34,16.86,,aq_g535
"Mountains of the Moon University, Fort Portal",2026-06-02 08:00:00Z,hourly,airqo,0.68736,30.24734,0,0,13.37,14.12,,aq_g535
"Mountains of the Moon University, Fort Portal",2026-06-02 09:00:00Z,hourly,airqo,0.68736,30.24734,0,0,14.71,16.05,,aq_g535
"Mountains of the Moon University, Fort Portal",2026-06-02 10:00:00Z,hourly,airqo,0.68736,30.24734,0,0,13.75,14.41,,aq_g535
"Mountains of the Moon University, Fort Portal",2026-06-02 11:00:00Z,hourly,airqo,0.68736,30.24734,0,0,13.73,11.02,,aq_g535
"Mountains of the Moon University, Fort Portal",2026-06-02 12:00:00Z,hourly,airqo,0.68736,30.24734,0,0,13.99,11.92,,aq_g535
"Mountains of the Moon University, Fort Portal",2026-06-02 13:00:00Z,hourly,airqo,0.68736,30.24734,0,0,14.11,13.01,,aq_g535
"Mountains of the Moon University, Fort Portal",2026-06-02 14:00:00Z,hourly,airqo,0.68736,30.24734,0,0,13.78,14.14,,aq_g535
"Mountains of the Moon University, Fort Portal",2026-06-02 15:00:00Z,hourly,airqo,0.68736,30.24734,0,0,14.08,14.13,,aq_g535
"Mountains of the Moon University, Fort Portal",2026-06-02 16:00:00Z,hourly,airqo,0.68736,30.24734,0,0,20.53,34.88,,aq_g535
"Mountains of the Moon University, Fort Portal",2026-06-02 17:00:00Z,hourly,airqo,0.68736,30.24734,0,0,26.49,49.32,,aq_g535
"Mountains of the Moon University, Fort Portal",2026-06-02 18:00:00Z,hourly,airqo,0.68736,30.24734,0,0,27.52,49.49,,aq_g535
"Mountains of the Moon University, Fort Portal",2026-06-02 19:00:00Z,hourly,airqo,0.68736,30.24734,0,0,25.09,47.38,,aq_g535
"Mountains of the Moon University, Fort Portal",2026-06-02 20:00:00Z,hourly,airqo,0.68736,30.24734,0,0,20.37,35.79,,aq_g535
"Mountains of the Moon University, Fort Portal",2026-06-02 21:00:00Z,hourly,airqo,0.68736,30.24734,0,0,17.9,24.36,,aq_g535
"Mountains of the Moon University, Fort Portal",2026-06-02 22:00:00Z,hourly,airqo,0.68736,30.24734,0,0,14.26,15.62,,aq_g535
"Mountains of the Moon University, Fort Portal",2026-06-02 23:00:00Z,hourly,airqo,0.68736,30.24734,0,0,14.31,12.52,,aq_g535
"Mountains of the Moon University, Fort Portal",2026-06-03 00:00:00Z,hourly,airqo,0.68736,30.24734,0,0,12.66,8.4,,aq_g535
"Mountains of the Moon University, Fort Portal",2026-06-03 01:00:00Z,hourly,airqo,0.68736,30.24734,0,0,12.69,8.09,,aq_g535
"Mountains of the Moon University, Fort Portal",2026-06-03 02:00:00Z,hourly,airqo,0.68736,30.24734,0,0,12.76,9.53,,aq_g535
"Mountains of the Moon University, Fort Portal",2026-06-03 03:00:00Z,hourly,airqo,0.68736,30.24734,0,0,12.53,11.24,,aq_g535
"Kabusu, Natete Road, Kampala, Uganda",2026-06-01 00:00:00Z,hourly,airqo,0.295123,32.551891,21.49166711,90.45000027,23.22,29.79,675ee5f81d328d0013c13720,aq_g5_100
"Kabusu, Natete Road, Kampala, Uganda",2026-06-01 01:00:00Z,hourly,airqo,0.295123,32.551891,21.34999959,90.43333282,17.47,21.68,675ee5f81d328d0013c13720,aq_g5_100
"Kabusu, Natete Road, Kampala, Uganda",2026-06-01 02:00:00Z,hourly,airqo,0.294627,32.552708,20.62499984,94.59166725,55.03,70.01,675ee5f81d328d0013c13720,aq_g5_100
"Kabusu, Natete Road, Kampala, Uganda",2026-06-01 03:00:00Z,hourly,airqo,0.294605857,32.552612,20.13333337,94.66666728,52.69,67.32,675ee5f81d328d0013c13720,aq_g5_100
"Kabusu, Natete Road, Kampala, Uganda",2026-06-01 04:00:00Z,hourly,airqo,0.294553,32.552372,20.88333352,95.07499983,36.62,51.8,675ee5f81d328d0013c13720,aq_g5_100
"Kabusu, Natete Road, Kampala, Uganda",2026-06-01 05:00:00Z,hourly,airqo,0.29465775,32.5523625,22.30833308,95.31818249,31.38,39.65,675ee5f81d328d0013c13720,aq_g5_100
"Kabusu, Natete Road, Kampala, Uganda",2026-06-01 06:00:00Z,hourly,airqo,0.294972,32.552334,23.11666663,91.39999996,42.12,47.89,675ee5f81d328d0013c13720,aq_g5_100
"Kabusu, Natete Road, Kampala, Uganda",2026-06-01 07:00:00Z,hourly,airqo,0.294972,32.552334,24.73333311,83.7166667,14.08,18.39,675ee5f81d328d0013c13720,aq_g5_100
"Kabusu, Natete Road, Kampala, Uganda",2026-06-01 08:00:00Z,hourly,airqo,0.294972,32.552334,25.45000013,77.93333282,14.87,21.49,675ee5f81d328d0013c13720,aq_g5_100
"Kabusu, Natete Road, Kampala, Uganda",2026-06-01 09:00:00Z,hourly,airqo,0.294972,32.552334,26.18333356,75.02500067,10.55,10.28,675ee5f81d328d0013c13720,aq_g5_100
"Kabusu, Natete Road, Kampala, Uganda",2026-06-01 10:00:00Z,hourly,airqo,0.294477,32.552586,26.89166673,73.47500026,12.99,9.67,675ee5f81d328d0013c13720,aq_g5_100
"Kabusu, Natete Road, Kampala, Uganda",2026-06-01 11:00:00Z,hourly,airqo,0.294477,32.552586,25.55000019,75.33333351,8.3,6.72,675ee5f81d328d0013c13720,aq_g5_100
"Kabusu, Natete Road, Kampala, Uganda",2026-06-01 12:00:00Z,hourly,airqo,0.306630377,32.54890801,26.12875,74.10875,14.09,11.12,675ee5f81d328d0013c13720,aq_g5_100
"Kabusu, Natete Road, Kampala, Uganda",2026-06-01 13:00:00Z,hourly,airqo,0.310681502,32.54768202,24.9083333,76.40833308,7.77,5.96,675ee5f81d328d0013c13720,aq_g5_100
"Kabusu, Natete Road, Kampala, Uganda",2026-06-01 14:00:00Z,hourly,airqo,0.310681502,32.54768202,24.56666676,76.05833312,15.76,11.35,675ee5f81d328d0013c13720,aq_g5_100
"Kabusu, Natete Road, Kampala, Uganda",2026-06-01 15:00:00Z,hourly,airqo,0.310681502,32.54768202,23.50000016,79.16666617,13.11,16.63,675ee5f81d328d0013c13720,aq_g5_100
"Kabusu, Natete Road, Kampala, Uganda",2026-06-01 16:00:00Z,hourly,airqo,0.310681502,32.54768202,22.66666667,81.79166516,28.35,40.07,675ee5f81d328d0013c13720,aq_g5_100
"Kabusu, Natete Road, Kampala, Uganda",2026-06-01 17:00:00Z,hourly,airqo,0.310681502,32.54768202,22.15833362,83.50833356,45.08,57.15,675ee5f81d328d0013c13720,aq_g5_100
"Kabusu, Natete Road, Kampala, Uganda",2026-06-01 18:00:00Z,hourly,airqo,0.310681502,32.54768202,21.90833314,84.15833364,50.3,60.61,675ee5f81d328d0013c13720,aq_g5_100
"Kabusu, Natete Road, Kampala, Uganda",2026-06-01 19:00:00Z,hourly,airqo,0.310681502,32.54768202,21.69166676,85.49166719,42.51,52.83,675ee5f81d328d0013c13720,aq_g5_100
"Kabusu, Natete Road, Kampala, Uganda",2026-06-01 20:00:00Z,hourly,airqo,0.310681502,32.54768202,21.58333365,87.86666592,26.58,36.18,675ee5f81d328d0013c13720,aq_g5_100
"Kabusu, Natete Road, Kampala, Uganda",2026-06-01 21:00:00Z,hourly,airqo,0.310681502,32.54768202,21.0666666,89.5083338,37.13,46.19,675ee5f81d328d0013c13720,aq_g5_100
"Kabusu, Natete Road, Kampala, Uganda",2026-06-01 22:00:00Z,hourly,airqo,0.310681502,32.54768202,21.09166686,88.63333364,12.58,19.31,675ee5f81d328d0013c13720,aq_g5_100
"Kabusu, Natete Road, Kampala, Uganda",2026-06-01 23:00:00Z,hourly,airqo,0.294508,32.552521,21.10833375,87.21666634,13.31,15.13,675ee5f81d328d0013c13720,aq_g5_100
"Kabusu, Natete Road, Kampala, Uganda",2026-06-02 00:00:00Z,hourly,airqo,0.295006167,32.55141983,20.99166663,87.07499951,12.87,19.13,675ee5f81d328d0013c13720,aq_g5_100
"Kabusu, Natete Road, Kampala, Uganda",2026-06-02 01:00:00Z,hourly,airqo,0.297497,32.545914,21.19166629,84.35833305,19,25.01,675ee5f81d328d0013c13720,aq_g5_100
"Kabusu, Natete Road, Kampala, Uganda",2026-06-02 02:00:00Z,hourly,airqo,0.297497,32.545914,21.43333308,82.66666631,32.33,40.11,675ee5f81d328d0013c13720,aq_g5_100
"Kabusu, Natete Road, Kampala, Uganda",2026-06-02 03:00:00Z,hourly,airqo,0.29499,32.5518065,21.00833352,86.01666639,31.09,38.87,675ee5f81d328d0013c13720,aq_g5_100
"Kabusu, Natete Road, Kampala, Uganda",2026-06-02 04:00:00Z,hourly,airqo,0.297005,32.548809,20.29999924,88.99999857,27.73,38.82,675ee5f81d328d0013c13720,aq_g5_100
"Kabusu, Natete Road, Kampala, Uganda",2026-06-02 05:00:00Z,hourly,airqo,0.297005,32.548809,20.4000001,98.23333224,58.18,72,675ee5f81d328d0013c13720,aq_g5_100
"Kabusu, Natete Road, Kampala, Uganda",2026-06-02 06:00:00Z,hourly,airqo,0.297005,32.548809,21.28333298,97.70000151,44.25,56.08,675ee5f81d328d0013c13720,aq_g5_100
"Kabusu, Natete Road, Kampala, Uganda",2026-06-02 07:00:00Z,hourly,airqo,0.305552814,32.54810464,22.86666679,95.60000102,51.57,60.73,675ee5f81d328d0013c13720,aq_g5_100
"Kabusu, Natete Road, Kampala, Uganda",2026-06-02 08:00:00Z,hourly,airqo,0.310681502,32.54768202,25.01428571,78.91,53.32,59.43,675ee5f81d328d0013c13720,aq_g5_100
"Kabusu, Natete Road, Kampala, Uganda",2026-06-02 09:00:00Z,hourly,airqo,0.310681502,32.54768202,25.83333381,78.38333348,35.18,48.9,675ee5f81d328d0013c13720,aq_g5_100
"Kabusu, Natete Road, Kampala, Uganda",2026-06-02 10:00:00Z,hourly,airqo,0.310681502,32.54768202,26.0250001,72.16666589,18.19,12.39,675ee5f81d328d0013c13720,aq_g5_100
"Kabusu, Natete Road, Kampala, Uganda",2026-06-02 11:00:00Z,hourly,airqo,0.310681502,32.54768202,25.26666705,74.36666687,15.01,14.84,675ee5f81d328d0013c13720,aq_g5_100
"Kabusu, Natete Road, Kampala, Uganda",2026-06-02 12:00:00Z,hourly,airqo,0.310681502,32.54768202,25.09166686,77.4333328,8.63,6.77,675ee5f81d328d0013c13720,aq_g5_100
"Kabusu, Natete Road, Kampala, Uganda",2026-06-02 13:00:00Z,hourly,airqo,0.305807064,32.54755114,24.4749999,79.69166736,10.04,9.68,675ee5f81d328d0013c13720,aq_g5_100
"Kabusu, Natete Road, Kampala, Uganda",2026-06-02 14:00:00Z,hourly,airqo,0.297683,32.547333,23.75833337,81.49166604,14.3,14.09,675ee5f81d328d0013c13720,aq_g5_100
"Kabusu, Natete Road, Kampala, Uganda",2026-06-02 15:00:00Z,hourly,airqo,0.297683,32.547333,23.02499994,84.20000027,26.34,37.62,675ee5f81d328d0013c13720,aq_g5_100
"Kabusu, Natete Road, Kampala, Uganda",2026-06-02 16:00:00Z,hourly,airqo,0.297683,32.547333,22.70833365,84.16666687,39.37,56.08,675ee5f81d328d0013c13720,aq_g5_100
"Kabusu, Natete Road, Kampala, Uganda",2026-06-02 17:00:00Z,hourly,airqo,0.297683,32.547333,22.55000019,82.42499878,48.98,64.04,675ee5f81d328d0013c13720,aq_g5_100
"Kabusu, Natete Road, Kampala, Uganda",2026-06-02 18:00:00Z,hourly,airqo,0.292162,32.53886,22.05000003,83.80833368,48.37,69.11,675ee5f81d328d0013c13720,aq_g5_100
"Kabusu, Natete Road, Kampala, Uganda",2026-06-02 19:00:00Z,hourly,airqo,0.292162,32.53886,21.37500016,85.90833346,35.38,49.98,675ee5f81d328d0013c13720,aq_g5_100
"Kabusu, Natete Road, Kampala, Uganda",2026-06-02 20:00:00Z,hourly,airqo,0.308366564,32.54657927,20.99166663,88.03333392,29.03,40.65,675ee5f81d328d0013c13720,aq_g5_100
"Kabusu, Natete Road, Kampala, Uganda",2026-06-02 21:00:00Z,hourly,airqo,0.310681502,32.54768202,20.84166654,89.82500086,28.18,38.85,675ee5f81d328d0013c13720,aq_g5_100
"Kabusu, Natete Road, Kampala, Uganda",2026-06-02 22:00:00Z,hourly,airqo,0.297259417,32.55165367,21.17500003,89.21666692,28.93,39.35,675ee5f81d328d0013c13720,aq_g5_100
"Kabusu, Natete Road, Kampala, Uganda",2026-06-02 23:00:00Z,hourly,airqo,0.294557,32.552429,21.0999999,90.20833373,29.6,40.31,675ee5f81d328d0013c13720,aq_g5_100
"Kabusu, Natete Road, Kampala, Uganda",2026-06-03 00:00:00Z,hourly,airqo,0.29459825,32.55242213,20.5250001,92.30833302,35.05,41.67,675ee5f81d328d0013c13720,aq_g5_100
"Kabusu, Natete Road, Kampala, Uganda",2026-06-03 01:00:00Z,hourly,airqo,0.294623,32.552418,20.1916666,93.46666684,33.88,40.49,675ee5f81d328d0013c13720,aq_g5_100
"Kabusu, Natete Road, Kampala, Uganda",2026-06-03 02:00:00Z,hourly,airqo,0.294583,32.552437,20.05000019,93.8166668,32.32,41.91,675ee5f81d328d0013c13720,aq_g5_100
"Water and Environment House, Luzira",2026-06-01 05:00:00Z,hourly,airqo,0.30694,32.64182,20.49166663,96.41428505,10.34,4.29,67652305975c9f0013e08797,aq_g5_101
"Water and Environment House, Luzira",2026-06-01 06:00:00Z,hourly,airqo,0.30694,32.64182,22.21666654,92.27777719,10.68,1.91,67652305975c9f0013e08797,aq_g5_101
"Water and Environment House, Luzira",2026-06-01 07:00:00Z,hourly,airqo,0.30694,32.64182,23.58333333,86.44166688,11.37,4.85,67652305975c9f0013e08797,aq_g5_101
"Water and Environment House, Luzira",2026-06-01 08:00:00Z,hourly,airqo,0.298212,32.649887,25.3499999,79.63333428,11.84,4.85,67652305975c9f0013e08797,aq_g5_101
"Water and Environment House, Luzira",2026-06-01 09:00:00Z,hourly,airqo,0.298212,32.649887,26.13333321,75.35833319,11.94,0.55,67652305975c9f0013e08797,aq_g5_101
"Water and Environment House, Luzira",2026-06-01 10:00:00Z,hourly,airqo,0.29824,32.6499345,26.55000003,74.23333277,12.35,0.24,67652305975c9f0013e08797,aq_g5_101
"Water and Environment House, Luzira",2026-06-01 11:00:00Z,hourly,airqo,0.298268,32.649982,24.28333362,87.05833405,11.81,0.24,67652305975c9f0013e08797,aq_g5_101
"Water and Environment House, Luzira",2026-06-01 12:00:00Z,hourly,airqo,0.305908833,32.64681283,26.66666667,82.33,12.41,4.64,67652305975c9f0013e08797,aq_g5_101
"Water and Environment House, Luzira",2026-06-01 13:00:00Z,hourly,airqo,0.298127,32.649734,24.48749995,76.18749961,12.28,0.05,67652305975c9f0013e08797,aq_g5_101
"Water and Environment House, Luzira",2026-06-01 14:00:00Z,hourly,airqo,0.298127,32.649734,24.56666676,76.05833312,12.16,0.46,67652305975c9f0013e08797,aq_g5_101
"Water and Environment House, Luzira",2026-06-01 15:00:00Z,hourly,airqo,0.298127,32.649734,23.50000016,79.16666617,12.07,0.46,67652305975c9f0013e08797,aq_g5_101
"Water and Environment House, Luzira",2026-06-01 16:00:00Z,hourly,airqo,0.298127,32.649734,22.93333308,79.15000121,12.01,1.73,67652305975c9f0013e08797,aq_g5_101
"Water and Environment House, Luzira",2026-06-01 17:00:00Z,hourly,airqo,0.29811,32.650021,22.12500032,82.96666642,14.34,10.35,67652305975c9f0013e08797,aq_g5_101
"Water and Environment House, Luzira",2026-06-01 18:00:00Z,hourly,airqo,0.298093875,32.6500465,21.72500022,84.89166697,13.76,9.35,67652305975c9f0013e08797,aq_g5_101
"Water and Environment House, Luzira",2026-06-01 19:00:00Z,hourly,airqo,0.299781,32.647083,21.6583333,86.20833407,13.8,9.75,67652305975c9f0013e08797,aq_g5_101
"Water and Environment House, Luzira",2026-06-01 20:00:00Z,hourly,airqo,0.300638,32.64558,21.6833334,87.56666631,16.56,23.42,67652305975c9f0013e08797,aq_g5_101
"Water and Environment House, Luzira",2026-06-01 21:00:00Z,hourly,airqo,0.300638,32.64558,21.55000019,88.63333315,13.88,12.22,67652305975c9f0013e08797,aq_g5_101
"Water and Environment House, Luzira",2026-06-01 22:00:00Z,hourly,airqo,0.300638,32.64558,21.04166667,87.91666627,11.95,0.27,67652305975c9f0013e08797,aq_g5_101
"Water and Environment House, Luzira",2026-06-01 23:00:00Z,hourly,airqo,0.29939,32.6477775,20.75833305,89.52500075,12.05,0.27,67652305975c9f0013e08797,aq_g5_101
"Water and Environment House, Luzira",2026-06-02 00:00:00Z,hourly,airqo,0.298142,32.649975,20.35833279,89.90000039,10.38,0.27,67652305975c9f0013e08797,aq_g5_101
"Water and Environment House, Luzira",2026-06-02 01:00:00Z,hourly,airqo,0.298209571,32.64995357,20.60000006,88.46666614,10.36,6.88,67652305975c9f0013e08797,aq_g5_101
"Water and Environment House, Luzira",2026-06-02 02:00:00Z,hourly,airqo,0.29816,32.64996,20.51666657,88.17499975,10.31,6.88,67652305975c9f0013e08797,aq_g5_101
"Water and Environment House, Luzira",2026-06-02 03:00:00Z,hourly,airqo,0.29816,32.64996,19.79999987,93.97500008,9.99,6.88,67652305975c9f0013e08797,aq_g5_101
"Water and Environment House, Luzira",2026-06-02 05:00:00Z,hourly,airqo,0.298988,32.647396,19.88333368,97.94166684,11.43,6.88,67652305975c9f0013e08797,aq_g5_101
"Water and Environment House, Luzira",2026-06-02 06:00:00Z,hourly,airqo,0.303242,32.64913567,21.01666689,95.70833345,12.65,9.89,67652305975c9f0013e08797,aq_g5_101
"Water and Environment House, Luzira",2026-06-02 07:00:00Z,hourly,airqo,0.31175,32.652615,22.48333327,91.49999917,11.3,4.8,67652305975c9f0013e08797,aq_g5_101
"Water and Environment House, Luzira",2026-06-02 08:00:00Z,hourly,airqo,0.300394167,32.6503575,27.39666667,76.74666667,12.12,5.29,67652305975c9f0013e08797,aq_g5_101
"Water and Environment House, Luzira",2026-06-02 09:00:00Z,hourly,airqo,0.298123,32.649906,25.58333333,78.26666633,11.7,0.95,67652305975c9f0013e08797,aq_g5_101
"Water and Environment House, Luzira",2026-06-02 10:00:00Z,hourly,airqo,0.298123,32.649906,26.03333314,73.71666729,12.05,1.28,67652305975c9f0013e08797,aq_g5_101
"Water and Environment House, Luzira",2026-06-02 11:00:00Z,hourly,airqo,0.298123,32.649906,24.75833337,78.0249993,11.99,0.74,67652305975c9f0013e08797,aq_g5_101
"Water and Environment House, Luzira",2026-06-02 12:00:00Z,hourly,airqo,0.29819925,32.64987288,24.17500019,80.29166659,12.29,10.53,67652305975c9f0013e08797,aq_g5_101
"Water and Environment House, Luzira",2026-06-02 13:00:00Z,hourly,airqo,0.305152,32.641769,24.57499981,77.97499994,12.35,10.53,67652305975c9f0013e08797,aq_g5_101
"Water and Environment House, Luzira",2026-06-02 14:00:00Z,hourly,airqo,0.305152,32.641769,24.01666641,78.04166575,12.19,10.53,67652305975c9f0013e08797,aq_g5_101
"Water and Environment House, Luzira",2026-06-02 15:00:00Z,hourly,airqo,0.305152,32.641769,23.4416666,79.27500059,15.42,10.53,67652305975c9f0013e08797,aq_g5_101
"Water and Environment House, Luzira",2026-06-02 16:00:00Z,hourly,airqo,0.305152,32.641769,22.98333327,80.96666684,13.34,8.39,67652305975c9f0013e08797,aq_g5_101
"Water and Environment House, Luzira",2026-06-02 17:00:00Z,hourly,airqo,0.305152,32.641769,22.64166641,81.75000002,14.32,10.81,67652305975c9f0013e08797,aq_g5_101
"Water and Environment House, Luzira",2026-06-02 18:00:00Z,hourly,airqo,0.303995,32.6431315,22.4416666,81.87500089,16.34,14.16,67652305975c9f0013e08797,aq_g5_101
"Water and Environment House, Luzira",2026-06-02 19:00:00Z,hourly,airqo,0.299127667,32.64805333,21.61666663,84.69999929,14.04,10.54,67652305975c9f0013e08797,aq_g5_101
"Water and Environment House, Luzira",2026-06-02 20:00:00Z,hourly,airqo,0.300963,32.644272,21.92499971,84.49999938,16.38,14.55,67652305975c9f0013e08797,aq_g5_101
"Water and Environment House, Luzira",2026-06-02 21:00:00Z,hourly,airqo,0.301249667,32.645782,21.61666663,87.20000039,15.44,12.74,67652305975c9f0013e08797,aq_g5_101
"Water and Environment House, Luzira",2026-06-02 22:00:00Z,hourly,airqo,0.301307,32.646084,21.29999987,88.54166567,16.14,20.42,67652305975c9f0013e08797,aq_g5_101
"Water and Environment House, Luzira",2026-06-02 23:00:00Z,hourly,airqo,0.300846667,32.64670317,20.80833356,91.10833307,15.25,19.68,67652305975c9f0013e08797,aq_g5_101
"Water and Environment House, Luzira",2026-06-03 00:00:00Z,hourly,airqo,0.298545,32.649799,20.54166683,92.0416678,12.37,12.36,67652305975c9f0013e08797,aq_g5_101
"Water and Environment House, Luzira",2026-06-03 01:00:00Z,hourly,airqo,0.298305625,32.64993275,20.26666641,92.64999976,12.67,10.41,67652305975c9f0013e08797,aq_g5_101
"Water and Environment House, Luzira",2026-06-03 02:00:00Z,hourly,airqo,0.298333,32.649761,20.10833359,93.9166675,12.62,12.96,67652305975c9f0013e08797,aq_g5_101
Layibi Gulu,2026-06-01 00:00:00Z,hourly,airqo,2.745606429,32.292262,19.88333289,96.43333356,9.44,0.59,,aq_g5_114
Layibi Gulu,2026-06-01 01:00:00Z,hourly,airqo,2.745673286,32.29227757,19.6583333,96.91666563,9.46,0.59,,aq_g5_114
Layibi Gulu,2026-06-01 02:00:00Z,hourly,airqo,2.745687,32.292263,19.51666657,96.68333332,9.48,0.59,,aq_g5_114
Layibi Gulu,2026-06-01 03:00:00Z,hourly,airqo,2.745602,32.292294,19.54999971,97.29999999,10.21,3.78,,aq_g5_114
Layibi Gulu,2026-06-01 04:00:00Z,hourly,airqo,2.745767,32.292019,20.50833337,97.86666632,9.62,0.59,,aq_g5_114
Layibi Gulu,2026-06-01 05:00:00Z,hourly,airqo,2.747966,32.295769,22.71666654,91.79999928,10.78,0.04,,aq_g5_114
Layibi Gulu,2026-06-01 06:00:00Z,hourly,airqo,2.750165,32.299519,24.45000013,83.63333295,11.37,0.28,,aq_g5_114
Layibi Gulu,2026-06-01 07:00:00Z,hourly,airqo,2.746429167,32.29343067,25.91666683,76.37500117,11.98,0.28,,aq_g5_114
Layibi Gulu,2026-06-01 08:00:00Z,hourly,airqo,2.745682,32.292213,26.70833333,72.61666656,12.47,0.28,,aq_g5_114
Layibi Gulu,2026-06-01 09:00:00Z,hourly,airqo,2.745663833,32.29222317,27.06666676,69.60833371,12.68,0.28,,aq_g5_114
Layibi Gulu,2026-06-01 10:00:00Z,hourly,airqo,2.745573,32.292274,27.9416666,67.44999935,12.91,1.34,,aq_g5_114
Layibi Gulu,2026-06-01 11:00:00Z,hourly,airqo,2.74557425,32.29228838,27.54166667,66.90833271,12.56,4.71,,aq_g5_114
Layibi Gulu,2026-06-01 12:00:00Z,hourly,airqo,2.745883,32.292343,28.648,64.264,12.86,4.47,,aq_g5_114
Layibi Gulu,2026-06-01 13:00:00Z,hourly,airqo,2.745883,32.292343,27.11666679,67.61666636,12.63,7.63,,aq_g5_114
Layibi Gulu,2026-06-01 14:00:00Z,hourly,airqo,2.745618,32.292271,29.99166667,59.78,12.94,4.8,,aq_g5_114
Layibi Gulu,2026-06-01 15:00:00Z,hourly,airqo,2.745678,32.29229714,28.01285714,69.65714286,12.84,8.95,,aq_g5_114
Layibi Gulu,2026-06-01 16:00:00Z,hourly,airqo,2.745758,32.292332,23.89166625,73.1250003,17.22,22.01,,aq_g5_114
Layibi Gulu,2026-06-01 17:00:00Z,hourly,airqo,2.745758,32.292332,22.93333308,79.85833337,26.73,42.87,,aq_g5_114
Layibi Gulu,2026-06-01 18:00:00Z,hourly,airqo,2.745715143,32.29227371,22.82499997,81.42500023,19.26,25.74,,aq_g5_114
Layibi Gulu,2026-06-01 19:00:00Z,hourly,airqo,2.745638,32.292309,22.89166673,81.55000061,18.35,24.36,,aq_g5_114
Layibi Gulu,2026-06-01 20:00:00Z,hourly,airqo,2.745638,32.292263,20.93333324,89.21666642,12.69,5.43,,aq_g5_114
Layibi Gulu,2026-06-01 21:00:00Z,hourly,airqo,2.745638,32.292217,17.98333327,97.45000005,10.29,5.43,,aq_g5_114
Layibi Gulu,2026-06-01 22:00:00Z,hourly,airqo,2.745638,32.292217,17.75,97.45000005,12.09,5.43,,aq_g5_114
Layibi Gulu,2026-06-01 23:00:00Z,hourly,airqo,2.745688,32.292236,18.3166666,97.45000005,12.07,5.43,,aq_g5_114
Layibi Gulu,2026-06-02 00:00:00Z,hourly,airqo,2.74566925,32.29225175,18.54166683,93.11818155,11.12,0.91,,aq_g5_114
Layibi Gulu,2026-06-02 01:00:00Z,hourly,airqo,2.745754667,32.29223267,18.74999968,97.45000005,12.07,0.91,,aq_g5_114
Layibi Gulu,2026-06-02 02:00:00Z,hourly,airqo,2.745813,32.29221,18.89999962,97.45000005,12.07,0.91,,aq_g5_114
Layibi Gulu,2026-06-02 03:00:00Z,hourly,airqo,2.748208,32.291729,19.94,93.11818155,11.12,0.91,,aq_g5_114
Layibi Gulu,2026-06-02 05:00:00Z,hourly,airqo,2.745672,32.29225833,22.49,93.05,11.04,0.91,,aq_g5_114
Layibi Gulu,2026-06-02 06:00:00Z,hourly,airqo,2.745658667,32.292277,22.58333349,93.11818155,11.12,0.91,,aq_g5_114
Layibi Gulu,2026-06-02 07:00:00Z,hourly,airqo,2.745653,32.292282,24.42500035,86.26666665,12.05,0.91,,aq_g5_114
Layibi Gulu,2026-06-02 08:00:00Z,hourly,airqo,2.745678,32.292252,27.795,71.02,12.57,0.91,,aq_g5_114
Layibi Gulu,2026-06-02 09:00:00Z,hourly,airqo,2.745678,32.292252,27.1500001,70.37500093,12.49,0.91,,aq_g5_114
Layibi Gulu,2026-06-02 10:00:00Z,hourly,airqo,2.745720857,32.29186571,27.95833349,67.67499894,12.14,0.91,,aq_g5_114
Layibi Gulu,2026-06-02 11:00:00Z,hourly,airqo,2.745753,32.291576,28.29166651,67.04166631,12.75,0.07,,aq_g5_114
Layibi Gulu,2026-06-02 12:00:00Z,hourly,airqo,2.745692,32.29224033,27.70833333,68.1249996,12.71,3.35,,aq_g5_114
